year,quarter,region,city,district,prop_type,prop_type_en,prop_class,prop_class_en,deed_count,total_price,area_m2,avg_ppm2,max_ppm2,min_ppm2
2024,3,الرياض,الرياض,الزهرة,فيلا,villa,سكني,residential,15,13681000.0,4895.51,2940.31726803226,4855.36,2000.0
2024,3,الرياض,الرياض,السحاب,أرض,land,تجاري,commercial,289,2253422217.26,3065236.98,1127.4069666563,1127.41,1127.41
2024,3,الرياض,الرياض,السحاب,أرض,land,سكني,residential,2199,883671283.049999,772083.380000001,1127.40691665431,1127.41,1127.41
2024,3,الرياض,الرياض,السعادة,أرض,land,تجاري,commercial,14,287421742.0,232776.1,3252.2086037576,4264.71,1666.67
2024,3,الرياض,الرياض,السعادة,أرض,land,سكني,residential,54,66136213.66,20316.51,2916.7934559529,3571.43,2500.0
2024,3,الرياض,الرياض,السعادة,شقة,apartment,سكني,residential,147,109446630.0,23073.25,4746.15335454082,5542.13,4091.95
2024,3,الرياض,الرياض,السعادة,فيلا,villa,سكني,residential,61,55663668.0,11845.41,4837.8324526377,5644.05,4085.12
2024,3,الرياض,الرياض,السلام,أرض,land,تجاري,commercial,1,2800000.0,500.0,,,
2024,3,الرياض,الرياض,السلام,أرض,land,سكني,residential,13,21198710.33,7345.005,3213.87249007374,3466.67,2765.91
2024,3,الرياض,الرياض,السلام,شقة,apartment,سكني,residential,9,7215000.0,1313.42,5141.83372811832,5511.16,4908.89
2024,3,الرياض,الرياض,السلام,فيلا,villa,سكني,residential,9,13960000.0,2590.12,5033.10665712241,5333.33333333333,4666.67
2024,3,الرياض,الرياض,السلي,أرض,land,تجاري,commercial,31,163544878.75,84198.42,1782.06901355334,2857.14,986.82
2024,3,الرياض,الرياض,السلي,أرض,land,سكني,residential,38,67589081.23,32087.65,2188.0286013194,2880.0,1300.0
2024,3,الرياض,الرياض,السلي,شقة,apartment,سكني,residential,8,5022163.0,1163.94,4983.25191785063,5398.91,3969.83
2024,3,الرياض,الرياض,السليمانية,أرض,land,تجاري,commercial,7,429072210.4,29877.53,9919.02349716635,10706.64,9310.32
2024,3,الرياض,الرياض,السليمانية,أرض,land,سكني,residential,21,48373558.46,13291.121,4157.477545058,5750.0,1751.59
2024,3,الرياض,الرياض,السليمانية,شقة,apartment,سكني,residential,74,88404499.89,8741.55,9941.25242383641,11575.46,8945.18
2024,3,الرياض,الرياض,السليمانية,فيلا,villa,سكني,residential,43,185640481.0,22821.39,7959.38201920279,10835.51,6515.15
2024,3,الرياض,الرياض,السويدي,أرض,land,تجاري,commercial,11,20938601.0,6794.55,2614.35406698565,3866.67,1950.0
2024,3,الرياض,الرياض,السويدي,أرض,land,سكني,residential,23,9316905.63,10199.45,1128.948177389,1555.56,160.0
2024,3,الرياض,الرياض,السويدي,شقة,apartment,سكني,residential,25,14975186.86,4045.52,3799.492238623,4292.07,3377.34
2024,3,الرياض,الرياض,السويدي,فيلا,villa,سكني,residential,88,87228130.51,32947.77,2357.07550236212,4202.38,1840.0
2024,3,الرياض,الرياض,السويدي الغربي,أرض,land,تجاري,commercial,3,49040000.0,10729.37,,,
2024,3,الرياض,الرياض,السويدي الغربي,أرض,land,سكني,residential,20,31925251.0,13465.8,2562.37233732127,2720.0,2400.0
2024,3,الرياض,الرياض,السويدي الغربي,شقة,apartment,سكني,residential,7,4734278.0,923.21,5343.92949907236,7731.59,4794.95
2024,3,الرياض,الرياض,السويدي الغربي,فيلا,villa,سكني,residential,34,32279513.0,9129.947,3380.08456050768,4764.43,2320.0
2024,3,الرياض,الرياض,الشرفية,أرض,land,سكني,residential,12,45764125.0,10289.1,4628.01684658802,8542.84,4115.23
2024,3,الرياض,الرياض,الشعلة,أرض,land,تجاري,commercial,1,1500000.0,4203.25,,,
2024,3,الرياض,الرياض,الشعلة,أرض,land,سكني,residential,306,104079122.0,234629.11,461.435938006707,550.0,348.16247582205
2024,3,الرياض,الرياض,الشفا,أرض,land,تجاري,commercial,12,24199032.0,13065.88,1892.98380194317,2739.98,1489.78
2024,3,الرياض,الرياض,الشفا,أرض,land,سكني,residential,40,42191294.18,140319.38,1743.87930120437,2000.0,1428.57
2024,3,الرياض,الرياض,الشفا,شقة,apartment,سكني,residential,14,7842159.8,2520.23,3482.97969278834,3815.07,3162.06
2024,3,الرياض,الرياض,الشفا,فيلا,villa,سكني,residential,53,46407020.67,11985.43,3764.5062564163,4666.66666666667,3220.7
2024,3,الرياض,الرياض,الشميسي,أرض,land,تجاري,commercial,6,4164339.0,1638.28,2018.34220544852,2977.1,1900.0
2024,3,الرياض,الرياض,الشميسي,أرض,land,سكني,residential,27,4428300.0,2890.48,1326.57157122857,1885.47,869.84
2024,3,الرياض,الرياض,الشميسي,شقة,apartment,سكني,residential,1,300000.0,147.84,,,
2024,3,الرياض,الرياض,الشميسي,عمارة,building,سكني,residential,2,1220000.0,266.56,,,
2024,3,الرياض,الرياض,الشميسي,فيلا,villa,سكني,residential,21,14656400.0,2757.72,4939.57869373152,5911.21,3571.43
2024,3,الرياض,الرياض,الشهداء,أرض,land,تجاري,commercial,1,7950000.0,875.0,,,
2024,3,الرياض,الرياض,الشهداء,أرض,land,سكني,residential,6,16163000.0,2802.5,5672.11413748379,6000.0,5333.33
2024,3,الرياض,الرياض,الشهداء,شقة,apartment,سكني,residential,18,20287530.0,2393.49,7832.24173919893,9810.76469675818,6913.37
2024,3,الرياض,الرياض,الشهداء,فيلا,villa,سكني,residential,8,22194903.0,2711.5,7648.57881136951,8000.0,7407.40740740741
2024,3,الرياض,الرياض,الصالحية,أرض,land,سكني,residential,9,1825000.0,1357.8,1469.92565893219,2328.77,940.27
2024,3,الرياض,الرياض,الصحافة,أرض,land,تجاري,commercial,3,49000000.0,2580.0,,,
2024,3,الرياض,الرياض,الصحافة,أرض,land,سكني,residential,11,27518269.9,6246.5,3444.59497647485,6785.71,429.85
2024,3,الرياض,الرياض,الصحافة,شقة,apartment,سكني,residential,37,44802097.75,4977.22,9774.45226879446,12666.31,6073.71
2024,3,الرياض,الرياض,الصحافة,فيلا,villa,سكني,residential,25,393318387.0,18508.25,8956.68638838311,12068.97,7436.11
2024,3,الرياض,الرياض,الصفا,أرض,land,تجاري,commercial,19,246933750.5,63226.38,3619.00260803068,4000.0,3250.45
2024,3,الرياض,الرياض,الصفا,أرض,land,سكني,residential,147,260310116.77,72678.39,3535.16649158241,3600.0,3450.0
2024,3,الرياض,الرياض,الصفا,شقة,apartment,سكني,residential,5,4785000.0,634.26,,,
2024,3,الرياض,الرياض,الصفا,فيلا,villa,سكني,residential,55,103887300.0,17618.36,5411.984744256,8875.0,4600.0
2024,3,الرياض,الرياض,الصناعية,أرض,land,تجاري,commercial,1,1350000.0,430.14,,,
2024,3,الرياض,الرياض,الصناعية,أرض,land,سكني,residential,13,29884825.58,9378.08,3539.79733625035,5089.06,1666.67
2024,3,الرياض,الرياض,الضباط,أرض,land,تجاري,commercial,4,42084514.0,9421.35,,,
2024,3,الرياض,الرياض,الضباط,أرض,land,سكني,residential,3,5290000.0,1796.7,,,
2024,3,الرياض,الرياض,الضباط,فيلا,villa,سكني,residential,15,44341000.0,7405.55,4815.99731137624,6000.0,3985.51
2024,3,الرياض,الرياض,العارض,أرض,land,تجاري,commercial,19,621312337.0,193844.97,6475.32419921396,7900.0,6000.0
2024,3,الرياض,الرياض,العارض,أرض,land,سكني,residential,95,295681175.0,55762.038,5393.14343457741,6200.0,4455.18
2024,3,الرياض,الرياض,العارض,شقة,apartment,سكني,residential,273,267690032.22,34338.81,7419.2780645906,9310.82,6370.41
2024,3,الرياض,الرياض,العارض,فيلا,villa,سكني,residential,209,483966010.56,65347.832,7477.8861258123,9809.63259090044,6100.0
2024,3,الرياض,الرياض,العريجاء,أرض,land,تجاري,commercial,1,12500000.0,2576.67,,,
2024,3,الرياض,الرياض,العريجاء,أرض,land,سكني,residential,3,2853494.91,1120.0,,,
2024,3,الرياض,الرياض,العريجاء,شقة,apartment,سكني,residential,2,1890000.0,638.08,,,
2024,3,الرياض,الرياض,العريجاء,فيلا,villa,سكني,residential,29,24336327.0,6063.86,4069.23333933865,4248.25,3857.61
2024,3,الرياض,الرياض,العريجاء الأوسط,أرض,land,تجاري,commercial,3,3246000.0,1200.0,,,
2024,3,الرياض,الرياض,العريجاء الأوسط,أرض,land,سكني,residential,18,16579110.35,4600.0,4947.51771875,5375.0,4650.0
2024,3,الرياض,الرياض,العريجاء الأوسط,شقة,apartment,سكني,residential,1,750000.0,128.92,,,
2024,3,الرياض,الرياض,العريجاء الأوسط,فيلا,villa,سكني,residential,8,6595000.0,2218.14,3003.60775710625,3776.27,2620.72
2024,3,الرياض,الرياض,العريجاء الغربي,أرض,land,تجاري,commercial,15,16538569.02,6325.0,2310.16375,3064.14,1750.0
2024,3,الرياض,الرياض,العريجاء الغربي,أرض,land,سكني,residential,100,462802826.1,1844827.37,2269.8412740476,3700.0,1629.65
2024,3,الرياض,الرياض,العريجاء الغربي,شقة,apartment,سكني,residential,10,5500453.0,1311.01,4014.19918003521,5067.65,2976.43
2024,3,الرياض,الرياض,العريجاء الغربي,عمارة,building,سكني,residential,3,580000.0,84.31,,,
2024,3,الرياض,الرياض,العريجاء الغربي,فيلا,villa,سكني,residential,24,22805940.0,7350.05,2939.07999113837,4750.0,2087.5
2024,3,الرياض,الرياض,العزيزية,أرض,land,زراعي,agricultural,1,500000.0,2000.0,,,
2024,3,الرياض,الرياض,العزيزية,أرض,land,تجاري,commercial,18,57268519.94,25084.95,2465.03706672938,3076.92,1851.85
2024,3,الرياض,الرياض,العزيزية,أرض,land,سكني,residential,116,131722414.11,63547.403,2192.27411071807,3300.11,1274.35
2024,3,الرياض,الرياض,العزيزية,شقة,apartment,سكني,residential,29,14674106.83,4158.64,3581.25897499381,4038.77,3136.41
2024,3,الرياض,الرياض,العزيزية,فيلا,villa,سكني,residential,103,71567233.02,20846.53,3401.0612360743,3878.74,2950.39
2024,3,الرياض,الرياض,العقيق,أرض,land,تجاري,commercial,9,126673923.0,9852.5,9238.77327491785,11000.0,8500.0
2024,3,الرياض,الرياض,العقيق,أرض,land,سكني,residential,10,53239404.46,13062.5,4767.83991977077,6570.91,3289.57
2024,3,الرياض,الرياض,العقيق,شقة,apartment,سكني,residential,15,17594703.66,2135.87,8651.8022181146,11279.76,6427.53
2024,3,الرياض,الرياض,العقيق,فيلا,villa,سكني,residential,12,67550000.0,6916.4,9042.40502260601,12500.0,7500.0
2024,3,الرياض,الرياض,العلا,أرض,land,سكني,residential,202,109199501.0,186911.59,569.781852585783,617.283950617284,511.968085106383
2024,3,الرياض,الرياض,العليا,أرض,land,تجاري,commercial,10,188180216.0,14285.36,13172.9418089569,18500.0,7623.63
2024,3,الرياض,الرياض,العليا,أرض,land,سكني,residential,19,50037182.49,16193.9,3071.43669614233,5126.05,2342.14
2024,3,الرياض,الرياض,العليا,شقة,apartment,سكني,residential,52,109325325.0,6456.9,17778.8134109085,20000.0,11798.48
2024,3,الرياض,الرياض,العليا,فيلا,villa,سكني,residential,50,247476960.0,23835.26,8545.13123277887,14050.56,6312.38
2024,3,الرياض,الرياض,العمل,أرض,land,تجاري,commercial,1,1700000.0,840.0,,,
2024,3,الرياض,الرياض,العمل,أرض,land,سكني,residential,3,1486976.0,2124.25,,,
2024,3,الرياض,الرياض,العمل,عمارة,building,سكني,residential,6,2620004.0,1301.66,2053.91165882027,2090.3,2020.63
2024,3,الرياض,الرياض,العوالي,أرض,land,تجاري,commercial,25,40998417.08,53296.8,856.194476680556,2500.0,625.0
2024,3,الرياض,الرياض,العوالي,أرض,land,سكني,residential,106,146370359.73,134642.41,1571.61319934574,3777.78,850.0
2024,3,الرياض,الرياض,العوالي,شقة,apartment,سكني,residential,111,70336827.26,18372.48,3807.39625746435,4329.00432900433,3341.79576187762
2024,3,الرياض,الرياض,العوالي,فيلا,villa,سكني,residential,22,25442000.0,5813.85,4587.57305942231,4947.68,4215.8
2024,3,الرياض,الرياض,العود,أرض,land,تجاري,commercial,4,3353315.4,1009.85,,,
2024,3,الرياض,الرياض,العود,أرض,land,سكني,residential,63,40619694.76,10381.85,3228.22374204061,5637.55,847.46
2024,3,الرياض,الرياض,العود,عمارة,building,سكني,residential,2,1333663.4,207.27,,,
2024,3,الرياض,الرياض,الغدير,أرض,land,سكني,residential,3,42650000.0,4325.0,,,
2024,3,الرياض,الرياض,الغدير,شقة,apartment,سكني,residential,26,36427510.0,4313.16,8421.45992892301,9209.96,7976.61
2024,3,الرياض,الرياض,الغدير,فيلا,villa,سكني,residential,3,15197000.0,1709.6,,,
2024,3,الرياض,الرياض,الغنامية,أرض,land,تجاري,commercial,5,58728250.0,99851.02,,,
2024,3,الرياض,الرياض,الغنامية,أرض,land,سكني,residential,26,5517000.0,11812.68,508.026573444954,625.0,409.8
2024,3,الرياض,الرياض,الغنامية,فيلا,villa,سكني,residential,37,48032279.2,34161.17,1196.89447553663,1800.37,779.22
2024,3,الرياض,الرياض,الفاخرية,أرض,land,سكني,residential,2,1010000.0,509.5,,,
2024,3,الرياض,الرياض,الفاروق,أرض,land,تجاري,commercial,2,5650000.0,1715.4,,,
2024,3,الرياض,الرياض,الفاروق,أرض,land,سكني,residential,174,226525151.11,70612.16,2862.83314825927,3650.0,2100.0
2024,3,الرياض,الرياض,الفاروق,فيلا,villa,سكني,residential,10,14175000.0,2960.68,4839.05136753376,4871.6,4780.98
2024,3,الرياض,الرياض,الفرسان,أرض,land,سكني,residential,25,12400000.0,21919.89,546.13661368788,603.14953721981,505.95
2024,3,الرياض,الرياض,الفلاح,شقة,apartment,سكني,residential,1,1448500.0,135.2,,,
2024,3,الرياض,الرياض,الفلاح,فيلا,villa,سكني,residential,1,3310000.0,364.0,,,
2024,3,الرياض,الرياض,الفوطة,شقة,apartment,سكني,residential,1,200000.0,132.4,,,
2024,3,الرياض,الرياض,الفيحاء,أرض,land,تجاري,commercial,4,14616925.0,3671.18,,,
2024,3,الرياض,الرياض,الفيحاء,أرض,land,سكني,residential,5,4480410.82,2493.75,,,
2024,3,الرياض,الرياض,الفيحاء,شقة,apartment,سكني,residential,6,3748157.88,953.61,3930.49347217416,4977.0,3210.6
2024,3,الرياض,الرياض,الفيحاء,فيلا,villa,سكني,residential,15,31933928.0,6861.25,4629.03795291248,5584.06,3809.52
2024,3,الرياض,الرياض,الفيصلية,أرض,land,تجاري,commercial,1,452500.0,300.0,,,
2024,3,الرياض,الرياض,الفيصلية,أرض,land,سكني,residential,13,26025000.0,9492.63,2755.37616408784,3400.0,1342.74
2024,3,الرياض,الرياض,القادسية,أرض,land,تجاري,commercial,14,149601139.44,220164.29,728.490916702488,2981.0,600.0
2024,3,الرياض,الرياض,القادسية,أرض,land,سكني,residential,24,51241301.0,18390.09,2698.48447781544,3100.0,2302.0
2024,3,الرياض,الرياض,القادسية,شقة,apartment,سكني,residential,67,53335180.53,10299.28,5169.65670653598,5977.73,4422.04
